image_path,filename,simulation_set,orientation,case_norm,plot,truth_PAI,truth_LAI,truth_Clumping,truth_sim_id,truth_PAIe_hinge,truth_Clumping_hinge
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 043/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 043,Plot04,5.32,4.75,1.0,43,1.17,0.53
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 043/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 043,Plot04,5.32,4.75,1.0,43,1.17,0.53
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 043/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 043,Plot04,5.32,4.75,1.0,43,1.17,0.53
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 043/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 043,Plot04,5.32,4.75,1.0,43,1.17,0.53
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 043/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 043,Plot04,5.32,4.75,1.0,43,1.17,0.53
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 043/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 043,Plot04,5.32,4.75,1.0,43,1.17,0.53
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 043/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 043,Plot04,5.32,4.75,1.0,43,1.17,0.53
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 043/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 043,Plot04,5.32,4.75,1.0,43,1.17,0.53
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 042/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 042,Plot04,4.51,4.0,0.93,42,0.61,0.36
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 041/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 041,Plot04,6.0,6.0,1.0,41,4.385,0.982
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 040/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 040,Plot04,5.0,5.0,1.0,40,3.619,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 039/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 039,Plot04,4.0,4.0,1.0,39,2.925,0.985
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 038/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 038,Plot04,2.4050000000000002,2.15,0.93,38,0.35,0.44
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 037/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 037,Plot04,3.93,3.0,0.85,37,2.26,0.834
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 036/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 036,Plot04,3.135,3.0,0.97,36,1.96,0.927
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 035/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 035,Plot04,6.51,6.0,0.95,35,0.62,0.33
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 034/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 034,Plot04,2.0,2.0,1.0,34,1.446,0.9
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 033/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 033,Plot04,3.0,3.0,1.0,33,2.179,0.989
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 032/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 032,Plot04,3.55,2.2,0.78,32,1.64,0.48
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 031/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 031,Plot04,3.79,3.1,0.89,31,1.23,0.61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 031/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 031,Plot04,3.79,3.1,0.89,31,1.23,0.61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 031/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 031,Plot04,3.79,3.1,0.89,31,1.23,0.61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 031/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 031,Plot04,3.79,3.1,0.89,31,1.23,0.61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 031/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 031,Plot04,3.79,3.1,0.89,31,1.23,0.61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 031/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 031,Plot04,3.79,3.1,0.89,31,1.23,0.61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 031/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 031,Plot04,3.79,3.1,0.89,31,1.23,0.61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 031/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 031,Plot04,3.79,3.1,0.89,31,1.23,0.61
